first_name,last_name,birth_year,birth_country,id,edited_first,edited_last
Luis,Andujar,1972.0,D.R.,andujlu01,luis,andujar
Miguel,Andujar,1995.0,D.R.,andujmi01,miguel,andujar
Norm,Angelini,1947.0,USA,angelno01,norm,angelini
Matt,Angle,1985.0,USA,anglema01,matt,angle
Tom,Angley,1904.0,USA,angleto01,tom,angley
Pat,Ankenman,1912.0,USA,ankenpa01,pat,ankenman
Rick,Ankiel,1979.0,USA,ankieri01,rick,ankiel
Dean,Anna,1986.0,USA,annade01,dean,anna
Bill,Annis,1857.0,USA,annisbi01,bill,annis
Cap,Anson,1852.0,USA,ansonca01,cap,anson
Eric,Anthony,1967.0,USA,anthoer01,eric,anthony
Joe,Antolick,1916.0,USA,antoljo01,joe,antolick
Dustin,Antolin,1989.0,USA,antoldu01,dustin,antolin
Tejay,Antone,1993.0,USA,antonte01,tejay,antone
John,Antonelli,1915.0,USA,antonjo01,john,antonelli
Johnny,Antonelli,1930.0,USA,antonjo02,johnny,antonelli
Matt,Antonelli,1985.0,USA,antonma01,matt,antonelli
Bill,Antonello,1927.0,USA,antonbi01,bill,antonello
Nori,Aoki,1982.0,Japan,aokino01,nori,aoki
Luis,Aparicio,1934.0,Venezuela,aparilu01,luis,aparicio
Bob,Apodaca,1950.0,USA,apodabo01,bob,apodaca
Luis,Aponte,1953.0,Venezuela,apontlu01,luis,aponte
Sherten,Apostel,1999.0,Curacao,apostsh01,sherten,apostel
Mark,Appel,1991.0,USA,appelma01,mark,appel
Kevin,Appier,1967.0,USA,appieke01,kevin,appier
Fred,Applegate,1879.0,USA,applefr01,fred,applegate
Ed,Appleton,1892.0,USA,appleed01,ed,appleton
Pete,Appleton,1904.0,USA,applepe01,pete,appleton
Luke,Appling,1907.0,USA,applilu01,luke,appling
Aristides,Aquino,1994.0,D.R.,aquinar01,aristides,aquino
Greg,Aquino,1978.0,D.R.,aquingr01,greg,aquino
Jayson,Aquino,1992.0,D.R.,aquinja01,jayson,aquino
Luis,Aquino,1964.0,P.R.,aquinlu01,luis,aquino
Angel,Aragon,1890.0,Cuba,aragoan01,angel,aragon
Jack,Aragon,1915.0,Cuba,aragoja01,jack,aragon
Jonathan,Aranda,1998.0,Mexico,arandjo01,jonathan,aranda
Victor,Arano,1995.0,Mexico,aranovi01,victor,arano
Elvis,Araujo,1991.0,Venezuela,araujel01,elvis,araujo
Pedro,Araujo,1993.0,D.R.,araujpe01,pedro,araujo
Jonathan,Arauz,1998.0,Panama,arauzjo01,jonathan,arauz
Maurice,Archdeacon,1898.0,USA,archdma01,maurice,archdeacon
Chris,Archer,1988.0,USA,archech01,chris,archer
Fred,Archer,1910.0,USA,archefr01,fred,archer
Jim,Archer,1932.0,USA,archeji02,jim,archer
Jimmy,Archer,1883.0,Ireland,archeji01,jimmy,archer
George,Archie,1914.0,USA,archige01,george,archie
Francisco,Arcia,1989.0,Venezuela,arciafr01,francisco,arcia
Jose,Arcia,1943.0,Cuba,arciajo01,jose,arcia
Orlando,Arcia,1994.0,Venezuela,arciaor01,orlando,arcia
Oswaldo,Arcia,1991.0,Venezuela,arciaos01,oswaldo,arcia
Dan,Ardell,1941.0,USA,ardelda01,dan,ardell
Rugger,Ardizoia,1919.0,Italy,ardizru01,rugger,ardizoia
Joe,Ardner,1858.0,USA,ardnejo01,joe,ardner
Danny,Ardoin,1974.0,USA,ardoida01,danny,ardoin
Frank,Arellanes,1882.0,USA,arellfr01,frank,arellanes
Nolan,Arenado,1991.0,USA,arenano01,nolan,arenado
J. P.,Arencibia,1986.0,USA,arencjp01,j. p.,arencibia
Hank,Arft,1922.0,USA,arftha01,hank,arft
Alberto,Arias,1983.0,D.R.,ariasal02,alberto,arias
Alex,Arias,1967.0,USA,ariasal01,alex,arias
Gabriel,Arias,2000.0,Venezuela,ariasga01,gabriel,arias
George,Arias,1972.0,USA,ariasge01,george,arias
Joaquin,Arias,1984.0,D.R.,ariasjo01,joaquin,arias
Rudy,Arias,1931.0,Cuba,ariasru01,rudy,arias
Kohei,Arihara,1992.0,Japan,arihako01,kohei,arihara
Buzz,Arlett,1899.0,USA,arletbu01,buzz,arlett
Don,Arlich,1943.0,USA,arlicdo01,don,arlich
Steve,Arlin,1945.0,USA,arlinst01,steve,arlin
Marcos,Armas,1969.0,Venezuela,armasma01,marcos,armas
Tony,Armas,1978.0,Venezuela,armasto02,tony,armas
Tony,Armas,1953.0,Venezuela,armasto01,tony,armas
Ed,Armbrister,1948.0,Bahamas,armbred01,ed,armbrister
Orville,Armbrust,1908.0,USA,armbror01,orville,armbrust
Charlie,Armbruster,1880.0,USA,armbrch01,charlie,armbruster
Harry,Armbruster,1882.0,USA,armbrha01,harry,armbruster
Rogelio,Armenteros,1994.0,Cuba,armenro01,rogelio,armenteros
Bill,Armour,1869.0,USA,armoubi99,bill,armour
George,Armstrong,1924.0,USA,armstge01,george,armstrong
Howard,Armstrong,1889.0,USA,armstho01,howard,armstrong
Jack,Armstrong,1965.0,USA,armstja01,jack,armstrong
Mike,Armstrong,1954.0,USA,armstmi01,mike,armstrong
Robert,Armstrong,1850.0,USA,armstbo01,robert,armstrong
Shawn,Armstrong,1990.0,USA,armstsh01,shawn,armstrong
Harry,Arndt,1879.0,USA,arndtha01,harry,arndt
Larry,Arndt,1963.0,USA,arndtla01,larry,arndt
Billy,Arnold,1851.0,USA,arnolbi01,billy,arnold
Chris,Arnold,1947.0,USA,arnolch01,chris,arnold
Jamie,Arnold,1974.0,USA,arnolja01,jamie,arnold
Scott,Arnold,1962.0,USA,arnolsc01,scott,arnold
Tony,Arnold,1959.0,USA,arnolto01,tony,arnold
Morrie,Arnovich,1910.0,USA,arnovmo01,morrie,arnovich
Brad,Arnsberg,1963.0,USA,arnsbbr01,brad,arnsberg
Orie,Arntzen,1909.0,USA,arntzor01,orie,arntzen
Jonathan,Aro,1990.0,D.R.,arojo01,jonathan,aro
Rene,Arocha,1964.0,Cuba,arochre01,rene,arocha
Randy,Arozarena,1995.0,Cuba,arozara01,randy,arozarena
Luis,Arraez,1997.0,Venezuela,arraelu01,luis,arraez
Jose,Arredondo,1984.0,D.R.,arredjo01,jose,arredondo
Jake,Arrieta,1986.0,USA,arrieja01,jake,arrieta
Spencer,Arrighetti,2000.0,USA,arrigsp01,spencer,arrighetti
Gerry,Arrigo,1941.0,USA,arrigge01,gerry,arrigo
Rolando,Arrojo,1965.0,Cuba,arrojro01,rolando,arrojo
Bronson,Arroyo,1977.0,USA,arroybr01,bronson,arroyo
Christian,Arroyo,1995.0,USA,arroych01,christian,arroyo
Fernando,Arroyo,1952.0,USA,arroyfe01,fernando,arroyo
Luis,Arroyo,1927.0,P.R.,arroylu01,luis,arroyo
Rudy,Arroyo,1950.0,USA,arroyru01,rudy,arroyo
Erisbel,Arruebarrena,1990.0,Cuba,arrueer01,erisbel,arruebarrena
Humberto,Arteaga,1994.0,Venezuela,arteahu01,humberto,arteaga
Harry,Arundel,1855.0,USA,arundha01,harry,arundel
Tug,Arundel,1862.0,USA,arundtu01,tug,arundel
Randy,Asadoor,1962.0,USA,asadora01,randy,asadoor
Jim,Asbell,1914.0,USA,asbelji01,jim,asbell
Casper,Asbjornson,1909.0,USA,asbjoca01,casper,asbjornson
Jose,Ascanio,1985.0,Venezuela,ascanjo01,jose,ascanio
Cody,Asche,1990.0,USA,ascheco01,cody,asche
Jairo,Asencio,1983.0,D.R.,valdelu01,jairo,asencio
Miguel,Asencio,1980.0,D.R.,asencmi01,miguel,asencio
Ken,Ash,1901.0,USA,ashke01,ken,ash
Richie,Ashburn,1927.0,USA,ashburi01,richie,ashburn
Aaron,Ashby,1998.0,USA,ashbyaa01,aaron,ashby
Alan,Ashby,1951.0,USA,ashbyal01,alan,ashby
Andy,Ashby,1967.0,USA,ashbyan01,andy,ashby
Graham,Ashcraft,1998.0,USA,ashcrgr01,graham,ashcraft
Alec,Asher,1991.0,USA,asheral01,alec,asher
Tucker,Ashford,1954.0,USA,ashfotu01,tucker,ashford
Billy,Ashley,1970.0,USA,ashlebi01,billy,ashley
Nevin,Ashley,1984.0,USA,ashlene01,nevin,ashley
Tom,Asmussen,1878.0,USA,asmusto01,tom,asmussen
Bob,Aspromonte,1938.0,USA,asprobo01,bob,aspromonte
Ken,Aspromonte,1931.0,USA,asproke01,ken,aspromonte
Javier,Assad,1997.0,Mexico,assadja01,javier,assad
Brian,Asselstine,1953.0,USA,asselbr01,brian,asselstine
Paul,Assenmacher,1960.0,USA,assenpa01,paul,assenmacher
Ezequiel,Astacio,1979.0,D.R.,astacez01,ezequiel,astacio
Pedro,Astacio,1968.0,D.R.,astacpe01,pedro,astacio
Barrett,Astin,1991.0,USA,astinba01,barrett,astin
Joe,Astroth,1922.0,USA,astrojo01,joe,astroth
Willians,Astudillo,1991.0,Venezuela,astudwi01,willians,astudillo
Carlos,Asuaje,1991.0,Venezuela,asuajca01,carlos,asuaje
Scott,Atchison,1976.0,USA,atchisc01,scott,atchison
Justin,Atchley,1973.0,USA,atchlju01,justin,atchley
Charlie,Atherton,1873.0,USA,atherch01,charlie,atherton
Keith,Atherton,1959.0,USA,atherke01,keith,atherton
Luis,Atilano,1985.0,P.R.,atilalu01,luis,atilano
Garrett,Atkins,1979.0,USA,atkinga01,garrett,atkins
James,Atkins,1921.0,USA,atkinja01,james,atkins
Mitch,Atkins,1985.0,USA,atkinmi01,mitch,atkins
Tommy,Atkins,1887.0,USA,atkinto01,tommy,atkins
Al,Atkinson,1861.0,USA,atkinal01,al,atkinson
Bill,Atkinson,1954.0,CAN,atkinbi01,bill,atkinson
Ed,Atkinson,1851.0,USA,atkined01,ed,atkinson
Harry,Atkinson,1874.0,USA,adkinhe01,harry,atkinson
Lefty,Atkinson,1904.0,USA,atkinle01,lefty,atkinson
Dick,Attreau,1897.0,USA,attredi01,dick,attreau
Toby,Atwell,1924.0,USA,atwelto01,toby,atwell
Bill,Atwood,1911.0,USA,atwoobi01,bill,atwood
Jake,Atz,1879.0,USA,atzja01,jake,atz
Harry,Aubrey,1881.0,USA,aubreha01,harry,aubrey
Michael,Aubrey,1982.0,USA,aubremi01,michael,aubrey
Derek,Aucoin,1970.0,CAN,aucoide01,derek,aucoin
Rich,Aude,1971.0,USA,auderi01,rich,aude
Rick,Auerbach,1950.0,USA,auerbri01,rick,auerbach
Bryan,Augenstein,1986.0,USA,augenbr01,bryan,augenstein
Don,August,1963.0,USA,augusdo01,don,august
Dave,Augustine,1949.0,USA,augusda01,dave,augustine
Jerry,Augustine,1952.0,USA,augusje01,jerry,augustine
Elden,Auker,1910.0,USA,aukerel01,elden,auker
Tex,Aulds,1920.0,USA,auldsle01,tex,aulds
Doug,Ault,1950.0,USA,aultdo01,doug,ault
Phillippe,Aumont,1989.0,CAN,aumonph01,phillippe,aumont
Rich,Aurilia,1971.0,USA,aurilri01,rich,aurilia
Joe,Ausanio,1965.0,USA,ausanjo01,joe,ausanio
Brad,Ausmus,1969.0,USA,ausmubr01,brad,ausmus
Dennis,Aust,1940.0,USA,austde01,dennis,aust
Henry,Austin,1844.0,USA,austihe01,henry,austin
Jeff,Austin,1976.0,USA,austije01,jeff,austin
Jim,Austin,1963.0,USA,austiji02,jim,austin
Jimmy,Austin,1879.0,Wales,austiji01,jimmy,austin
Rick,Austin,1946.0,USA,austiri01,rick,austin
Tyler,Austin,1991.0,USA,austity01,tyler,austin
Al,Autry,1952.0,USA,autryal01,al,autry
Chick,Autry,1885.0,USA,autrych01,chick,autry
Gene,Autry,1907.0,USA,autryge99,gene,autry
Martin,Autry,1903.0,USA,autrych02,martin,autry
Abiatal,Avelino,1995.0,D.R.,aveliab01,abiatal,avelino
Bruce,Aven,1972.0,USA,avenbr01,bruce,aven
Earl,Averill,1931.0,USA,averiea02,earl,averill
Earl,Averill,1902.0,USA,averiea01,earl,averill
Steve,Avery,1970.0,USA,averyst01,steve,avery
Xavier,Avery,1990.0,USA,averyxa01,xavier,avery
Alex,Avila,1987.0,USA,avilaal01,alex,avila
Bobby,Avila,1924.0,Mexico,avilabo01,bobby,avila
Nick,Avila,1997.0,USA,avilani01,nick,avila
Pedro,Avila,1997.0,Venezuela,avilape01,pedro,avila
Luis,Avilan,1989.0,Venezuela,avilalu01,luis,avilan
Mike,Aviles,1981.0,USA,avilemi01,mike,aviles
Ramon,Aviles,1952.0,P.R.,avilera01,ramon,aviles
Jay,Avrea,1920.0,USA,avreaja01,jay,avrea
Dylan,Axelrod,1985.0,USA,axelrdy01,dylan,axelrod
John,Axford,1983.0,CAN,axforjo01,john,axford
Benny,Ayala,1951.0,P.R.,ayalabe01,benny,ayala
Bobby,Ayala,1969.0,USA,ayalabo01,bobby,ayala
Luis,Ayala,1978.0,Mexico,ayalalu01,luis,ayala
Erick,Aybar,1984.0,D.R.,aybarer01,erick,aybar
Manny,Aybar,1972.0,D.R.,aybarma01,manny,aybar
Willy,Aybar,1983.0,D.R.,aybarwi01,willy,aybar
Jake,Aydelott,1861.0,USA,aydelja01,jake,aydelott
Bill,Ayers,1919.0,USA,ayersbi01,bill,ayers
Doc,Ayers,1891.0,USA,ayersdo01,doc,ayers
Dick,Aylward,1925.0,USA,aylwadi01,dick,aylward
Bob,Ayrault,1966.0,USA,ayraubo01,bob,ayrault
Joe,Ayrault,1971.0,USA,ayraujo01,joe,ayrault
Joe,Azcue,1939.0,Cuba,azcuejo01,joe,azcue
Jose,Azocar,1996.0,Venezuela,azocajo01,jose,azocar
Oscar,Azocar,1965.0,Venezuela,azocaos01,oscar,azocar
Charlie,Babb,1873.0,USA,babbch01,charlie,babb
Bob,Babcock,1949.0,USA,babcobo01,bob,babcock
Loren,Babe,1928.0,USA,babelo01,loren,babe
Johnny,Babich,1913.0,USA,babicjo01,johnny,babich
Charlie,Babington,1895.0,USA,babinch01,charlie,babington
Shooty,Babitt,1959.0,USA,babitsh01,shooty,babitt
Lake,Bachar,1995.0,USA,bachala01,lake,bachar
Sam,Bachman,1999.0,USA,bachmsa01,sam,bachman
Brandon,Backe,1978.0,USA,backebr01,brandon,backe
Les,Backman,1888.0,USA,backmle01,les,backman
Wally,Backman,1959.0,USA,backmwa01,wally,backman
Eddie,Bacon,1895.0,USA,baconed01,eddie,bacon
Mike,Bacsik,1952.0,USA,bacsimi01,mike,bacsik
Mike,Bacsik,1977.0,USA,bacsimi02,mike,bacsik
Dakota,Bacus,1991.0,USA,bacusda01,dakota,bacus
Fred,Baczewski,1926.0,USA,baczefr01,fred,baczewski
Akil,Baddoo,1998.0,USA,baddoak01,akil,baddoo
Burke,Badenhop,1983.0,USA,badenbu01,burke,badenhop
Art,Bader,1886.0,USA,baderar01,art,bader
Harrison,Bader,1994.0,USA,baderha01,harrison,bader
Lore,Bader,1888.0,USA,baderlo01,lore,bader
Red,Badgro,1902.0,USA,badgrre01,red,badgro
Ji Hwan,Bae,1999.0,South Korea,baeji01,ji hwan,bae
Ed,Baecht,1907.0,USA,baeched01,ed,baecht
Cha-Seung,Baek,1980.0,South Korea,baekch01,cha-seung,baek
Carlos,Baerga,1968.0,P.R.,baergca01,carlos,baerga
Rudy,Baerwald,1881.0,USA,bellru01,rudy,baerwald
Benito,Baez,1977.0,D.R.,baezbe01,benito,baez
Danys,Baez,1977.0,Cuba,baezda01,danys,baez
Javier,Baez,1992.0,P.R.,baezja01,javier,baez
Jose,Baez,1953.0,D.R.,baezjo01,jose,baez
Kevin,Baez,1967.0,USA,baezke01,kevin,baez
Michel,Baez,1996.0,Cuba,baezmi01,michel,baez
Pedro,Baez,1988.0,D.R.,baezpe01,pedro,baez
Sandy,Baez,1993.0,D.R.,baezsa01,sandy,baez
Jim,Bagby,1889.0,USA,bagbyji01,jim,bagby
Jim,Bagby,1916.0,USA,bagbyji02,jim,bagby
Ed,Bagley,1863.0,USA,begleed01,ed,bagley
Gene,Bagley,1861.0,USA,beglege01,gene,bagley
Bill,Bagwell,1895.0,USA,bagwebi01,bill,bagwell
Jeff,Bagwell,1968.0,USA,bagweje01,jeff,bagwell
Stan,Bahnsen,1944.0,USA,bahnsst01,stan,bahnsen
Ed,Bahr,1919.0,CAN,bahred01,ed,bahr
Frank,Bahret,1858.0,USA,bahrefr01,frank,bahret
Grover,Baichley,1889.0,USA,baichgr01,grover,baichley
Scott,Bailes,1961.0,USA,bailesc01,scott,bailes
Abraham,Bailey,1895.0,USA,bailesw01,abraham,bailey
Andrew,Bailey,1984.0,USA,bailean01,andrew,bailey
Bill,Bailey,1881.0,USA,bailebi02,bill,bailey
Bill,Bailey,1888.0,USA,bailebi01,bill,bailey
Bob,Bailey,1942.0,USA,bailebo01,bob,bailey
Brandon,Bailey,1994.0,USA,bailebr01,brandon,bailey
Cory,Bailey,1971.0,USA,baileco01,cory,bailey
Ed,Bailey,1931.0,USA,baileed01,ed,bailey
Fred,Bailey,1895.0,USA,bailefr01,fred,bailey
Gene,Bailey,1893.0,USA,bailege01,gene,bailey
Harvey,Bailey,1876.0,USA,baileha01,harvey,bailey
Homer,Bailey,1986.0,USA,baileho02,homer,bailey
Howard,Bailey,1957.0,USA,baileho01,howard,bailey
Jeff,Bailey,1978.0,USA,baileje01,jeff,bailey
Jim,Bailey,1934.0,USA,baileji01,jim,bailey
King,Bailey,1869.0,USA,baileki01,king,bailey
Mark,Bailey,1961.0,USA,bailema01,mark,bailey
Patrick,Bailey,1999.0,USA,bailepa01,patrick,bailey
Roger,Bailey,1970.0,USA,bailero01,roger,bailey
Steve,Bailey,1942.0,USA,bailest01,steve,bailey
Bob,Bailor,1951.0,USA,bailobo01,bob,bailor
Loren,Bain,1922.0,USA,bainlo01,loren,bain
Harold,Baines,1959.0,USA,baineha01,harold,baines
Doug,Bair,1949.0,USA,bairdo01,doug,bair
Al,Baird,1895.0,USA,bairdal01,al,baird
Bob,Baird,1940.0,USA,bairdbo01,bob,baird
Doug,Baird,1891.0,USA,bairddo01,doug,baird
Jeff,Baisley,1982.0,USA,baislje01,jeff,baisley
Jeff,Bajenaru,1978.0,USA,bajenje01,jeff,bajenaru
Dave,Bakenhaster,1945.0,USA,bakenda01,dave,bakenhaster
Al,Baker,1906.0,USA,bakeral01,al,baker
Bill,Baker,1911.0,USA,bakerbi01,bill,baker
Bock,Baker,1878.0,USA,bakerbo01,bock,baker
Bryan,Baker,1994.0,USA,bakerbr01,bryan,baker
Charlie,Baker,1856.0,USA,bakerch01,charlie,baker
Chuck,Baker,1952.0,USA,bakerch02,chuck,baker
Darren,Baker,1999.0,USA,bakerda02,darren,baker
Dave,Baker,1956.0,USA,bakerda01,dave,baker
Del,Baker,1892.0,USA,bakerde01,del,baker
Doug,Baker,1961.0,USA,bakerdo01,doug,baker
Dusty,Baker,1949.0,USA,bakerdu01,dusty,baker
Ernie,Baker,1875.0,USA,bakerer01,ernie,baker
Floyd,Baker,1916.0,USA,bakerfl01,floyd,baker
Frank,Baker,1944.0,USA,bakerfr02,frank,baker
Frank,Baker,1946.0,USA,bakerfr03,frank,baker
Gene,Baker,1925.0,USA,bakerge02,gene,baker
George,Baker,1857.0,USA,bakerge01,george,baker
Home Run,Baker,1886.0,USA,bakerfr01,home run,baker
Howard,Baker,1888.0,USA,bakerho01,howard,baker
Jack,Baker,1950.0,USA,bakerja01,jack,baker
Jeff,Baker,1981.0,West Germany,bakerje03,jeff,baker
Jesse,Baker,1895.0,USA,bakerje02,jesse,baker
Jesse,Baker,1888.0,USA,bakerje01,jesse,baker
John,Baker,1981.0,USA,bakerjo01,john,baker
Kirtley,Baker,1869.0,USA,bakerki01,kirtley,baker
Luken,Baker,1997.0,USA,bakerlu01,luken,baker
Neal,Baker,1904.0,USA,bakerne01,neal,baker
Norm,Baker,1862.0,USA,bakerno01,norm,baker
Phil,Baker,1856.0,USA,bakerph01,phil,baker
Scott,Baker,1970.0,USA,bakersc01,scott,baker
Scott,Baker,1981.0,USA,bakersc02,scott,baker
Steve,Baker,1956.0,USA,bakerst01,steve,baker
Tom,Baker,1913.0,USA,bakerto01,tom,baker
Tom,Baker,1934.0,USA,bakerto02,tom,baker
Tracy,Baker,1891.0,USA,bakertr01,tracy,baker
Jersey,Bakley,1864.0,USA,bakelje01,jersey,bakley
Paul,Bako,1972.0,USA,bakopa01,paul,bako
Mike,Balas,1910.0,USA,balasmi01,mike,balas
John,Balaz,1950.0,CAN,balazjo01,john,balaz
Jordan,Balazovic,1998.0,CAN,balazjo02,jordan,balazovic
Steve,Balboni,1957.0,USA,balbost01,steve,balboni
Bobby,Balcena,1925.0,USA,balcebo01,bobby,balcena
Rocco,Baldelli,1981.0,USA,baldero01,rocco,baldelli
Alberto,Baldonado,1993.0,Panama,baldoal01,alberto,baldonado
Jack,Baldschun,1936.0,USA,baldsja01,jack,baldschun
Billy,Baldwin,1948.0,USA,baldwbi01,billy,baldwin
Brooks,Baldwin,2000.0,USA,baldwbr01,brooks,baldwin
Dave,Baldwin,1938.0,USA,baldwda01,dave,baldwin
Frank,Baldwin,1928.0,USA,baldwfr01,frank,baldwin
Harry,Baldwin,1900.0,USA,baldwha01,harry,baldwin
Henry,Baldwin,1894.0,USA,baldwhe01,henry,baldwin
James,Baldwin,1971.0,USA,baldwja01,james,baldwin
Jeff,Baldwin,1965.0,USA,baldwje01,jeff,baldwin
Kid,Baldwin,1864.0,USA,baldwki01,kid,baldwin
Lady,Baldwin,1859.0,USA,baldwla01,lady,baldwin
Mark,Baldwin,1863.0,USA,baldwma01,mark,baldwin
Orson,Baldwin,1881.0,USA,baldwof01,orson,baldwin
Reggie,Baldwin,1954.0,USA,baldwre01,reggie,baldwin
Rick,Baldwin,1953.0,USA,baldwri01,rick,baldwin
John,Bale,1974.0,USA,balejo01,john,bale
Mike,Balenti,1886.0,USA,balenmi01,mike,balenti
Wladimir,Balentien,1984.0,Curacao,balenwl01,wladimir,balentien
Lee,Bales,1944.0,USA,balesle01,lee,bales
Collin,Balester,1986.0,USA,balesco01,collin,balester
Grant,Balfour,1977.0,Australia,balfogr01,grant,balfour
Art,Ball,1872.0,USA,ballar01,art,ball
Jeff,Ball,1969.0,USA,ballje01,jeff,ball
Jim,Ball,1884.0,USA,ballji01,jim,ball
Neal,Ball,1881.0,USA,ballne01,neal,ball
Lee,Ballanfant,1895.0,USA,ballale99,lee,ballanfant
Jeff,Ballard,1963.0,USA,ballaje01,jeff,ballard
Pelham,Ballenger,1894.0,USA,ballepe01,pelham,ballenger
Jay,Baller,1960.0,USA,balleja01,jay,baller
Mark,Ballinger,1949.0,USA,ballima01,mark,ballinger
Win,Ballou,1897.0,USA,ballowi01,win,ballou
Tony,Balsamo,1937.0,USA,balsato01,tony,balsamo
George,Bamberger,1923.0,USA,bambege01,george,bamberger
Hal,Bamberger,1924.0,USA,bambeha01,hal,bamberger
Studs,Bancker,1853.0,USA,banckst01,studs,bancker
Dave,Bancroft,1891.0,USA,bancrda01,dave,bancroft
Frank,Bancroft,1846.0,USA,bancrfr99,frank,bancroft
Anthony,Banda,1993.0,USA,bandaan01,anthony,banda
Chris,Bando,1956.0,USA,bandoch01,chris,bando
Sal,Bando,1944.0,USA,bandosa01,sal,bando
Jett,Bandy,1990.0,USA,bandyje01,jett,bandy
Eddie,Bane,1952.0,USA,baneed01,eddie,bane
Dick,Baney,1946.0,USA,baneydi01,dick,baney
Jeff,Banister,1964.0,USA,banisje01,jeff,banister
Dan,Bankhead,1920.0,USA,bankhda01,dan,bankhead
Scott,Bankhead,1963.0,USA,bankhsc01,scott,bankhead
Brian,Banks,1970.0,USA,banksbr01,brian,banks
Ernie,Banks,1931.0,USA,bankser01,ernie,banks
George,Banks,1938.0,USA,banksge01,george,banks
Josh,Banks,1982.0,USA,banksjo01,josh,banks
Tanner,Banks,1991.0,USA,banksta01,tanner,banks
Willie,Banks,1969.0,USA,bankswi01,willie,banks
Bill,Bankston,1893.0,USA,banksev01,bill,bankston
Wes,Bankston,1983.0,USA,bankswe01,wes,bankston
Jim,Banning,1865.0,USA,banniji01,jim,banning
Alan,Bannister,1951.0,USA,bannial01,alan,bannister
Brian,Bannister,1981.0,USA,bannibr01,brian,bannister
Floyd,Bannister,1955.0,USA,bannifl01,floyd,bannister
Jimmy,Bannon,1871.0,USA,bannoji01,jimmy,bannon
Rylan,Bannon,1996.0,USA,bannory01,rylan,bannon
Tom,Bannon,1869.0,USA,bannoto01,tom,bannon
Jack,Banta,1925.0,USA,bantaja01,jack,banta
Brandon,Bantz,1987.0,USA,bantzbr01,brandon,bantz
Manny,Banuelos,1991.0,Mexico,banuema01,manny,banuelos
David,Bañuelos,1996.0,USA,banueda01,david,banuelos
Travis,Baptist,1971.0,USA,baptitr01,travis,baptist
Caleb,Baragar,1994.0,USA,baragca01,caleb,baragar
Rod,Barajas,1975.0,USA,barajro01,rod,barajas
Walter,Barbare,1891.0,USA,barbawa01,walter,barbare
Red,Barbary,1920.0,USA,barbare01,red,barbary
Johnny,Barbato,1992.0,USA,barbajo01,johnny,barbato
William,Barbeau,1882.0,USA,barbeja01,william,barbeau
Dave,Barbee,1905.0,USA,barbeda01,dave,barbee
Brian,Barber,1973.0,USA,barbebr02,brian,barber
Charlie,Barber,1854.0,USA,barbech01,charlie,barber
Steve,Barber,1938.0,USA,barbest01,steve,barber
Steve,Barber,1948.0,USA,barbest02,steve,barber
Turner,Barber,1893.0,USA,barbetu01,turner,barber
Frank,Barberich,1882.0,USA,barbefr01,frank,barberich
Bret,Barberie,1967.0,USA,barbebr01,bret,barberie
Jim,Barbieri,1941.0,USA,barbiji01,jim,barbieri
Lorenzo,Barcelo,1977.0,D.R.,barcelo01,lorenzo,barcelo
Curt,Barclay,1931.0,USA,barclcu01,curt,barclay
George,Barclay,1875.0,USA,barclge01,george,barclay
Daniel,Bard,1985.0,USA,bardda01,daniel,bard
Josh,Bard,1978.0,USA,bardjo01,josh,bard
Luke,Bard,1990.0,USA,bardlu01,luke,bard
Brian,Barden,1981.0,USA,bardebr01,brian,barden
Ray,Bare,1949.0,USA,barera01,ray,bare
Jesse,Barfield,1959.0,USA,barfije01,jesse,barfield
John,Barfield,1964.0,USA,barfijo01,john,barfield
Josh,Barfield,1982.0,Venezuela,barfijo02,josh,barfield
Clyde,Barfoot,1891.0,USA,barfocl01,clyde,barfoot
Greg,Bargar,1959.0,USA,bargagr01,greg,bargar
Addison,Barger,1999.0,USA,bargead01,addison,barger
Cy,Barger,1885.0,USA,bargecy01,cy,barger
Brian,Bark,1968.0,USA,barkbr01,brian,bark
Al,Barker,1839.0,USA,barkeal01,al,barker
Glen,Barker,1971.0,USA,barkegl01,glen,barker
Kevin,Barker,1975.0,USA,barkeke01,kevin,barker
Len,Barker,1955.0,USA,barkele01,len,barker
Luke,Barker,1992.0,USA,barkelu01,luke,barker
Ray,Barker,1936.0,USA,barkera01,ray,barker
Richie,Barker,1972.0,USA,barkeri01,richie,barker
Sean,Barker,1980.0,USA,barkese01,sean,barker
Andy,Barkett,1974.0,USA,barkean01,andy,barkett
Brian,Barkley,1975.0,USA,barklbr01,brian,barkley
Jeff,Barkley,1959.0,USA,barklje01,jeff,barkley
Red,Barkley,1912.0,USA,barklre01,red,barkley
Sam,Barkley,1858.0,USA,barklsa01,sam,barkley
Al,Barlick,1915.0,USA,barlial99,al,barlick
Joe,Barlow,1995.0,USA,barlojo01,joe,barlow
Mike,Barlow,1948.0,USA,barlomi01,mike,barlow
Scott,Barlow,1992.0,USA,barlosc01,scott,barlow
Tom,Barlow,1852.0,USA,barloto01,tom,barlow
Bruce,Barmes,1929.0,USA,barmebr01,bruce,barmes
Clint,Barmes,1979.0,USA,barmecl01,clint,barmes
Babe,Barna,1915.0,USA,barnaba01,babe,barna
Charlie,Barnabe,1900.0,USA,barnach01,charlie,barnabe
Austin,Barnes,1989.0,USA,barneau01,austin,barnes
